Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3248,CANOPY RENEWALS,0,1000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3249,HOUSE NUMBER CURB PERMITS,0,211,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3250,"HOUSE MOVING,FILING,PMT INSPEC",0,500,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3251,OVERLOAD PERMITS,0,400000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3254,NEWSRACK PERMIT FEES,0,55000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3283,MAINTENANCE HOLE PERMITS,0,20000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3293,PUBLIC RIGHT OF WAY CONST ENF,0,1032000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,3811,REIMB FROM OTHER AGENCIES,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,4282,OVERLOAD INSPECTION FEES,0,4000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,4285,IMPORT/EXPORT OF EARTH MATERIA,0,150000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,4298,NEWSTAND PERMIT FEES,0,4000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,4658,SPECIAL EVENTS,0,300000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,4815,FINES AND PENALTIES-OTHERS,0,125000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8602,Investigation and Enforcement,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,2890353,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,General Fund,3364,STATE HIGHWAY AGREEMENTS,0,40000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8603,Street Sweeping,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,3997901,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,3256,TREE REMOVAL PERMIT,0,100000,0,,317000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,4288,MISC ST MAINTENANCE,0,257410,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,4296,STREET TREE PLANTING,0,150000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,4297,NEWSRACK REMOV & STORAGE FEES,0,40000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,5121,DAMAGE CLAIMS & SETTLEMENTS,0,36000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,6703726,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,949304,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8604,Street Tree and Parkway Maintenance,100,General Fund,5373,MEASURE M REL COST,0,427987,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,3176,WEED ASSESSMENTS,0,325000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,4281,STREET REPAIRS-WATER BLOWOUTS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,4287,OUTSIDE SERVICE-MISC,0,30000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,4288,MISC ST MAINTENANCE,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,4658,SPECIAL EVENTS,0,,0,3000000,3000000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,5121,DAMAGE CLAIMS & SETTLEMENTS,0,9000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,9684489,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8605,Maintaining Streets,100,General Fund,5373,MEASURE M REL COST,0,1920124,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,10140205,0,,4170393
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,7842347,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8606,Pavement Preservation,100,General Fund,5373,MEASURE M REL COST,0,6546238,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,4596,SERVICE TO WATER & POWER,,,,,5500000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,750000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,2439750,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,221553,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,7252963,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8607,Street Improvement Construction,100,General Fund,5373,MEASURE M REL COST,0,1076667,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,3242,B PERMITS,0,580000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,4201,ENGINEERING FEES,0,2000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,4595,SERVICE TO AIRPORTS,0,693908,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,2836206,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,1667537,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8608,Street Improvement Engineering,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,1000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,75000,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,878166,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5352,STREET DAMAGE FEE REL COST,0,2791158,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8650,General Administration and Support,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,73456,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3176,WEED ASSESSMENTS,0,,200000,200000,200000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3242,B PERMITS,0,,580000,580000,580000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3246,BUILDING MATERIAL PERMITS,0,,2700000,3200000,3200000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3247,CANOPY PERMITS,0,,0,1300,1300
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3248,CANOPY RENEWALS,0,,1000,1000,1000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3249,HOUSE NUMBER CURB PERMITS,0,,211,211,211
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3250,"HOUSE MOVING,FILING,PMT INSPEC",0,,500,500,500
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3251,OVERLOAD PERMITS,0,,400000,400000,400000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3254,NEWSRACK PERMIT FEES,0,,15000,55000,55000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3256,TREE REMOVAL PERMIT,0,,70000,100000,100000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3283,MAINTENANCE HOLE PERMITS,0,,0,20000,20000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3293,PUBLIC RIGHT OF WAY CONST ENF,0,,1285541,1032000,1032000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,3364,STATE HIGHWAY AGREEMENTS,0,,153463,40000,40000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4201,ENGINEERING FEES,0,,532,2000,2000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4282,OVERLOAD INSPECTION FEES,0,,4000,4000,4000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4285,IMPORT/EXPORT OF EARTH MATERIA,0,,100000,150000,150000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4286,TRENCH REPLACING,0,,2169,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4287,OUTSIDE SERVICE-MISC,0,,29999,30000,30000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4288,MISC ST MAINTENANCE,0,,288951,257410,257410
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4296,STREET TREE PLANTING,0,,100000,150000,150000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4297,NEWSRACK REMOV & STORAGE FEES,0,,10000,40000,40000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4298,NEWSTAND PERMIT FEES,0,,30000,4000,4000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4595,SERVICE TO AIRPORTS,0,,693908,693908,693908
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4658,SPECIAL EVENTS,0,,100000,300000,300000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,4815,FINES AND PENALTIES-OTHERS,0,,65000,125000,125000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5121,DAMAGE CLAIMS & SETTLEMENTS,0,,15000,45000,45000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,6919,1000,1000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,126764,75000,75000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,2000000,2836206,2836206
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,750000,750000,750000
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,2355230,2379612,2379612
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,,,,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,,,,234491,234491
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,,33293577,28527106,28527106
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5352,STREET DAMAGE FEE REL COST,0,,2791158,3321266,3321266
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,11166076,11166076,11166076
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,7842347,11613509,11613509
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5373,MEASURE M REL COST,0,,9625878,10327413,10327413
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5616,INTERFD OPER TRANS-PROP A,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5627,INTERFD OPER TRANS-SP GAS TAX,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5629,INTERFD OPER TRANS-PRIOR YEARS,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5635,INTERFD OPER TRANS-STORMWTR POL,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5638,INTERFD OPER TRANS-PROP C,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5649,INTERFD OPER TRANS-ST DAM RES FEE,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5659,INTERFD OPER TRANS-MEASURE R LOCAL RET,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5692,ADDL INTERFD TRANS-RES FD NON REIM,0,,0,,0
86,Bureau of Street Services,86LVL5,Bureau of Street Services,8699,Bureau of Street Services - Default Program,100,General Fund,5693,ADDL INTERFD TRANS-OTHER FUNDS,0,,0,,0
87,Zoo,87LVL5,Zoo,8799,Zoo - Default Program,100,General Fund,5646,INTERFD OPER TRANS-ZOO ENT,0,,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,3287,VEHICLE APPLICATION,0,1181290,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,3289,DRIVER PERMIT,0,845800,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,4653,FINGER PRINT FEES,0,5100,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,5310,REIMB FR OTH FDS-PREF PARKING,0,742763,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,5336,MOBILE SRC AIR POLLUT REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9401,Sustainable Transportation,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,794981,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,3242,B PERMITS,0,,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,3293,PUBLIC RIGHT OF WAY CONST ENF,0,17670,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,4240,SPECIAL ENV IMPACT REPORT FEE,0,1575245,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,4595,SERVICE TO AIRPORTS,0,250622,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,5330,TRNSP MITIGATION RELATED COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9402,Transportation Planning and Land Use,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,1883184,0,,0
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,154266,0,,0
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9403,Transportation Infrastructure and Project Delivery,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,105696,0,,0
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,General Fund,5303,REIMB-SPRF SALARIES & OVERTIME LADOT,0,,0,,0
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,General Fund,5305,REIMB OF OTHER GEN FUND COSTS-SPRF,0,,0,,0
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,General Fund,5310,REIMB FR OTH FDS-PREF PARKING,0,,0,,0
94,Transportation,94LVL5,Transportation,9404,"Parking Facilities, Meters, and Operations",100,General Fund,5361,RELATED COST REIMB-OTHERS,0,1331291,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,3242,B PERMITS,0,,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,4355,TRANSPORTATION CONTROL SERVICES,0,2549500,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,4661,BOOTING FEE,0,60000,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,4662,IMPOUND FEE,0,1200,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5310,REIMB FR OTH FDS-PREF PARKING,0,,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,705848,0,,0
94,Transportation,94LVL5,Transportation,9405,Parking Enforcement Services,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,3242,B PERMITS,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,3282,FILMING PERMITS,0,2456970,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,4292,WARNING SIGNS,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,4293,TEMPORARY TRAFFIC SIGNS,0,1438930,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,4294,STREET NAME SIGNS,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5310,REIMB FR OTH FDS-PREF PARKING,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,1049350,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,319535,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
94,Transportation,94LVL5,Transportation,9407,Streets and Sign Management,100,General Fund,5373,MEASURE M REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,3242,B PERMITS,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
94,Transportation,94LVL5,Transportation,9408,District Offices,100,General Fund,5373,MEASURE M REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,3242,B PERMITS,0,935000,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,4289,DAMAGES REPAIRED TRAFFICSAFETY,0,268890,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,4290,MAINTENANCE AGREEMENT,0,309470,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,4595,SERVICE TO AIRPORTS,0,234500,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,4596,SERVICE TO WATER & POWER,0,1737464,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5302,STATE MAINTENANCE AGREEMENT,0,400000,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5336,MOBILE SRC AIR POLLUT REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,96725,0,,0
94,Transportation,94LVL5,Transportation,9409,Traffic Signals and Systems,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
94,Transportation,94LVL5,Transportation,9412,Public Transit Services,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,General Fund,3242,B PERMITS,0,,0,,0
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,General Fund,4596,SERVICE TO WATER & POWER,0,102844,0,,0
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,,0,,0
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,112664,0,,0
94,Transportation,94LVL5,Transportation,9413,Major Project Coordination,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9414,Emergency Management and Special Events,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,,0,,0
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,31293,0,,0
94,Transportation,94LVL5,Transportation,9416,Active Transportation,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,,0,,0
