Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Source Fund Code,Source Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,100,General Fund,003310,Transportation,625587,779843,779000,727343,727343
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,100,General Fund,006010,Office and Administrative ,107917,148410,148000,347164,347164
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,100,General Fund,006020,Operating Supplies ,8056,91231,91000,83059,83059
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,16J,GOB Series 2006A Fire/Para Construction Fund (Sch. 29),001010,Salaries General,6965,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,16K,GOB Series 2006A Animal Shelter Construction Fund (Sch. 29),001010,Salaries General,155824,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001010,Salaries General,406258,375792,375000,449795,449795
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001090,Overtime General,11792,11792,11000,11792,11792
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),002120,Printing and Binding,818,818,,818,818
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003040,Contractual Services,2837,2837,2000,2837,2837
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),003310,Transportation,11188,11188,11000,11188,11188
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006010,Office and Administrative ,5876,5876,5000,5876,5876
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006020,Operating Supplies ,3075,3075,3000,3075,3075
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),001010,Salaries General,91500,131007,59000,52826,52826
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),001090,Overtime General,6900,6981,6000,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),002120,Printing and Binding,200,216,,216,216
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),003040,Contractual Services,900,962,,443,443
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),003310,Transportation,9400,9481,9000,4481,4481
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),006010,Office and Administrative ,1700,1767,1000,254,254
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),006020,Operating Supplies ,600,699,,264,264
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,385,Proposition A Local Transit Assistance Fund (Sch. 26),001010,Salaries General,36477,104964,104000,124677,124677
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,385,Proposition A Local Transit Assistance Fund (Sch. 26),001090,Overtime General,500,519,,519,519
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,385,Proposition A Local Transit Assistance Fund (Sch. 26),003310,Transportation,500,599,,599,599
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001010,Salaries General,245204,262015,262000,315333,315333
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001090,Overtime General,10000,16000,16000,16000,16000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),003310,Transportation,10000,15100,15000,15100,15100
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001010,Salaries General,1500000,2889365,2189000,3381660,3381660
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001090,Overtime General,100000,187102,187000,187102,187102
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),002120,Printing and Binding,5000,5903,5000,6783,6783
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),003040,Contractual Services,10000,14398,14000,14398,14398
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),003310,Transportation,50000,136229,136000,136229,136229
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),006010,Office and Administrative ,10000,29009,29000,40097,40097
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),006020,Operating Supplies ,4000,8892,8000,10410,10410
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),001010,Salaries General,359534,1058779,714000,937865,937865
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),001090,Overtime General,88000,77000,77000,56000,56000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),002120,Printing and Binding,2464,2464,2000,2112,2112
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),003040,Contractual Services,5500,5500,5000,4000,4000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),003310,Transportation,55000,55000,55000,40000,40000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),006010,Office and Administrative ,16170,11099,11000,12104,12104
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),006020,Operating Supplies ,4026,4026,4000,3480,3480
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),001010,Salaries General,5530,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001010,Salaries General,400000,1621375,721000,1005942,1005942
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001090,Overtime General,,114000,114000,54000,54000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),002120,Printing and Binding,,3808,3000,2112,2112
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),003040,Contractual Services,,11500,11000,4000,4000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),003310,Transportation,,83000,83000,38000,38000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),006010,Office and Administrative ,,17153,17000,12239,12239
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),006020,Operating Supplies ,,6222,6000,3045,3045
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,70X,Wastewater Commercial Paper B Construction Fund (Sch. 14),001010,Salaries General,2401969,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,5722261,7085170,7085000,7808147,7808147
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,313500,404500,404000,271500,271500
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),002120,Printing and Binding,2000,4256,4000,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),003040,Contractual Services,5000,13660,13000,4160,4160
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),003310,Transportation,240216,391200,391000,296200,296200
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,44428,44181,44000,75010,75010
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7601,Construction Inspection,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,5000,6954,6000,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,001010,Salaries General,5000000,5911496,5911000,6615718,6615718
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",,,,,25000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,001090,Overtime General,20000,78635,78000,82135,82135
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,002120,Printing and Binding,34000,13069,13000,13069,13069
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,002130,Travel,5069,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,003040,Contractual Services,434548,513438,478000,239338,214338
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,100,General Fund,006010,Office and Administrative ,11000,145175,145000,145151,145151
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001010,Salaries General,10000,15626,15000,18295,18295
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001090,Overtime General,,400,,400,400
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),001010,Salaries General,90000,156266,156000,182960,182960
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),001010,Salaries General,139509,81285,81000,91281,91281
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),001090,Overtime General,2000,1000,1000,1000,1000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),002120,Printing and Binding,500,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),003040,Contractual Services,,500,,500,500
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),003310,Transportation,815,,,,
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,57F,Sidewalk Repair Fund (Sch. 51),006010,Office and Administrative ,,635,,911,911
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001010,Salaries General,27199,81285,81000,91281,91281
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001090,Overtime General,,1000,,1000,1000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),003040,Contractual Services,,500,,500,500
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),006010,Office and Administrative ,,635,,911,911
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,406410,616264,616000,696245,696245
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,5000,15800,15000,15800,15800
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,761,Sewer Capital Fund (Sch. 14),003040,Contractual Services,800,1300,1000,1300,1300
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,1000,10806,10000,4340,4340
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7602,Contract Compliance,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,,883,,,0
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,001010,Salaries General,2400000,1776572,1776000,2124036,2124036
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,001090,Overtime General,5000,4729,4000,4729,4729
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,002120,Printing and Binding,,2329,2000,2329,2329
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,003040,Contractual Services,10615,7756,8000,7756,7756
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,003310,Transportation,,4039,4000,4039,4039
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,006010,Office and Administrative ,138800,54737,54000,54737,54737
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,100,General Fund,006020,Operating Supplies ,35000,6972,6000,6972,6972
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006010,Office and Administrative ,178,178,,178,178
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006020,Operating Supplies ,251,251,,251,251
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),006020,Operating Supplies ,93,213,,213,213
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001010,Salaries General,,81285,81000,91281,91281
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),001090,Overtime General,,1000,1000,1000,1000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),003040,Contractual Services,,500,,500,500
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,59C,Measure M Local Return Fund (Sch. 52),006010,Office and Administrative ,,635,,815,815
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,500587,681158,681000,761120,761120
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,3000,5000,5000,6000,6000
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,761,Sewer Capital Fund (Sch. 14),003040,Contractual Services,1000,1400,1000,1400,1400
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,11537,2812,2000,4421,4421
76,Bureau of Contract Administration,76LVL5,Bureau of Contract Administration,7650,General Administration and Support,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,388,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,001010,Salaries General,245517,232716,247000,265991,590991
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,001090,Overtime General,,6252,3000,6252,6252
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,001100,Hiring Hall Salaries,11291,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,002120,Printing and Binding,,862,1000,862,862
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,003030,Construction Expense,1430,4582,2000,4582,4582
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,003040,Contractual Services,,41952,42000,51952,51952
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,003090,Field Equipment Expense,,13462,11000,13462,13462
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,003310,Transportation,14650,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,006010,Office and Administrative ,4428,10404,10000,10404,10404
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,100,General Fund,006020,Operating Supplies ,160,426,1000,426,426
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,16V,GOB Series 2011A Clean Water Cleanup Fund (Sch. 29),001010,Salaries General,,,1500000,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001010,Salaries General,1833,1643,1000,1982,1982
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,48R,Building and Safety Building Permit Fund (Sch. 40),003040,Contractual Services,10200,10200,10000,10200,10200
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001010,Salaries General,3232748,2591519,2588000,3045732,3045732
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),001090,Overtime General,5511,22654,,22654,22654
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),002120,Printing and Binding,,20072,20000,20072,20072
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),003040,Contractual Services,57682,82671,82000,82671,82671
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),003090,Field Equipment Expense,,12000,12000,12000,12000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),003310,Transportation,,2860,3000,2860,2860
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),006010,Office and Administrative ,59544,119746,90000,119746,119746
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,511,Stormwater Pollution Abatement Fund (Sch. 7),006020,Operating Supplies ,16611,16523,15000,16523,16523
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,60W,Measure W Local Return Fund (Sch. 55),001010,Salaries General,,200735,195000,1078032,1078032
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,60W,Measure W Local Return Fund (Sch. 55),006010,Office and Administrative ,,,,6750,6750
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,70X,Wastewater Commercial Paper B Construction Fund (Sch. 14),001010,Salaries General,9085890,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),001010,Salaries General,27450750,32022228,31750000,34138827,35458380
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),001070,"Salaries, As-Needed",620536,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),001090,Overtime General,106681,537145,325000,537145,537145
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),002120,Printing and Binding,,5638,6000,5638,5638
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),002130,Travel,754,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),003030,Construction Expense,24067,9536,5000,9536,9536
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),003040,Contractual Services,31938,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),003090,Field Equipment Expense,62885,11517,10000,11517,11517
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),003310,Transportation,,45767,20000,45767,45767
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),006010,Office and Administrative ,177482,250807,100000,250807,250807
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),006020,Operating Supplies ,1341,33717,32000,33717,33717
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7803,Clean Water Infrastructure,100,General Fund,761,Sewer Capital Fund (Sch. 14),007350,Other Operating Equipment,39839,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,001010,Salaries General,15389650,13975333,14937000,16037408,16392454
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",24395,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,001090,Overtime General,252411,25640,20000,30640,30640
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,002120,Printing and Binding,,24252,24000,24252,24252
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,002130,Travel,7861,,,,
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,003030,Construction Expense,,5959,3000,5959,5959
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,003040,Contractual Services,29577,35641,36000,745641,995641
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,003090,Field Equipment Expense,,3769,3000,3769,3769
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,003310,Transportation,15454,5619,3000,11619,11619
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,006010,Office and Administrative ,,232392,200000,256352,256352
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,100,General Fund,006020,Operating Supplies ,,43304,34000,62304,62304
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),001010,Salaries General,89598,77226,77000,89234,89234
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,206,Special Gas Tax Improvement Fund (Sch. 5),006010,Office and Administrative ,,91000,91000,91000,91000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,347,Street Lighting Maintenance Assessment Fund (Sch. 19),001010,Salaries General,102519,91265,116000,73380,73380
